shared-library,"/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib",0x7fff9075d490,0x7fff908bc5ab
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJPEG.dylib",0x7fff89ea63bc,0x7fff89ec4bed
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libTIFF.dylib",0x7fff8ddf6884,0x7fff8de25f60
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libPng.dylib",0x7fff8be6fe90,0x7fff8be882ae
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libGIF.dylib",0x7fff8cc0b8b4,0x7fff8cc0f0aa
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libJP2.dylib",0x7fff8c92bcd8,0x7fff8c9d898f
shared-library,"/System/Library/Frameworks/ImageIO.framework/Versions/A/Resources/libRadiance.dylib",0x7fff8b57c4ed,0x7fff8b57e8c0
shared-library,"/usr/lib/libcups.2.dylib",0x7fff8bd46300,0x7fff8bd79b3e
shared-library,"/System/Library/Frameworks/Kerberos.framework/Versions/A/Kerberos",0x7fff8b932839,0x7fff8b944f40
shared-library,"/System/Library/Frameworks/GSS.framework/Versions/A/GSS",0x7fff8cf86bc0,0x7fff8cfb1fb4
shared-library,"/usr/lib/libresolv.9.dylib",0x7fff8b249434,0x7fff8b2629cb
shared-library,"/usr/lib/libiconv.2.dylib",0x7fff8c178290,0x7fff8c18c9c0
shared-library,"/System/Library/PrivateFrameworks/Heimdal.framework/Versions/A/Heimdal",0x7fff8f367390,0x7fff8f3c056e
shared-library,"/System/Library/PrivateFrameworks/TrustEvaluationAgent.framework/Versions/A/TrustEvaluationAgent",0x7fff90657477,0x7fff90658328
shared-library,"/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory",0x7fff85fc6e5c,0x7fff85fc93e4
shared-library,"/System/Library/PrivateFrameworks/CommonAuth.framework/Versions/A/CommonAuth",0x7fff9040d224,0x7fff904151de
shared-library,"/System/Library/PrivateFrameworks/CoreUI.framework/Versions/A/CoreUI",0x7fff8633b260,0x7fff863c4d3c
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/QuartzCore",0x7fff8cc16fe4,0x7fff8cd56e7d
shared-library,"/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/DesktopServicesPriv",0x7fff8f632bc0,0x7fff8f6f2e27
shared-library,"/System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox",0x7fff86bb1990,0x7fff86ca0dd2
shared-library,"/System/Library/PrivateFrameworks/FamilyControls.framework/Versions/A/FamilyControls",0x7fff87ce39dc,0x7fff87cfcb2f
shared-library,"/System/Library/PrivateFrameworks/MultitouchSupport.framework/Versions/A/MultitouchSupport",0x7fff8b59ca60,0x7fff8b5abc1f
shared-library,"/System/Library/PrivateFrameworks/Bom.framework/Versions/A/Bom",0x7fff86aab6c8,0x7fff86adfcae
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/OpenGL",0x7fff8cbfbf68,0x7fff8cc077b8
shared-library,"/System/Library/Frameworks/CoreVideo.framework/Versions/A/CoreVideo",0x7fff8f808224,0x7fff8f820c9a
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/CoreImage.framework/Versions/A/CoreImage",0x7fff8feacea0,0x7fff900522e8
shared-library,"/System/Library/Frameworks/QuartzCore.framework/Versions/A/Frameworks/ScalableUserInterface.framework/Versions/A/ScalableUserInterface",0x7fff86b1ed00,0x7fff86b5dced
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLU.dylib",0x7fff86400dec,0x7fff8643cdaa
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGFXShared.dylib",0x7fff894f4b0c,0x7fff894f93b8
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGL.dylib",0x7fff8c26da4f,0x7fff8c2771c4
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libGLImage.dylib",0x7fff8bab9d40,0x7fff8baf3f36
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCVMSPluginSupport.dylib",0x7fff8de4cb5f,0x7fff8de4e22e
shared-library,"/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/libCoreVMClient.dylib",0x7fff8bcce1c8,0x7fff8bcd0849
shared-library,"/System/Library/PrivateFrameworks/CrashReporterSupport.framework/Versions/A/CrashReporterSupport",0x7fff892d0afc,0x7fff892d905c
shared-library,"/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL",0x7fff884c628c,0x7fff884fc74d
